Image,L2CA,L2CD L2CH L2CV,Energy,Original std,Original mean,cA5 std,cA5 mean,cD5 std,cD5 mean,cD4 mean,cD4 std,cD3 mean,cD3 std,cD2 mean,cD2 std,cD1 mean,cD1 std,Class
Extract1002.bmp,68312.9141546819,6450.72557343904,339.688656520983,96.4822928353812,164.855771428571,350.331768661648,934.928863797369,145.442724715366,-12.4548710855159,137.471475599307,1.41097139909882,155.610978184502,0.133147379528882,41.2931106724505,0.129297724164009,19.1558338374197,-0.043586007048109,Live
Extract1002.png,70972.7230101994,5874.91234005713,281.751795945759,105.429870605812,167.732204081633,501.87670929103,951.131013528889,115.979848399231,-0.701236264283461,88.9810156735545,-3.38331930117726,107.469403261884,0.041966536824978,52.790441406858,-0.056165257561991,19.0512509381965,0.019218935840873,Fake
Extract1003.bmp,68587.0479142529,5616.56933940046,257.517152198313,98.5638776036516,164.364718367347,424.31522759469,932.170141372454,128.814587507185,0.290834969325018,118.194069545015,-2.85700992055429,126.094864939796,-0.326960446186086,49.0198708017586,-0.024996748140722,15.0401984614502,0.006464026469005,Live
Extract1003.png,72908.5012678198,4012.31786885646,131.417915761182,108.90780224358,171.777110204082,574.201780265333,973.906111549687,113.592024550042,0.481103733013518,73.5827981870555,0.806781178612117,65.4480066792375,-0.244865390916966,28.7701073827825,0.024234997886369,10.4149633936043,0.032574076242005,Fake
Extract1004.bmp,64232.709047208,6402.85763895385,334.666007711916,88.1531409373291,156.059281632653,357.860451020289,885.40553739301,141.848494293601,-3.24031687950401,157.339810288666,-0.061436463337253,95.7575977465702,0.195545894903131,31.9565970650554,-0.06750638230133,20.4941966782652,-0.129926932026896,Live
Extract1004.png,71417.5299398605,5156.40070075905,217.04871989215,104.903724074822,169.442734693878,511.796487557843,960.762260570949,114.659222352233,-0.145989774526036,99.8379502131288,0.553546683595681,102.598905607068,0.13494876683708,37.5088652007332,-0.035240875572387,14.7488815273622,0.036625635689538,Fake
Extract1005.bmp,69279.16200764,6266.00317647454,320.512618837462,91.7729843420913,170.926612244898,292.812989187206,969.116959437465,134.290207258722,1.05271953043525,108.717351718423,-1.3689747491905,169.872172593655,-0.034159684393751,49.4271723235662,-0.026450813095832,21.6530777383029,0.211004292595216,Live
Extract1005.png,71120.3885361332,6255.93188071247,319.48313221318,105.106857532804,168.435085714286,509.101826960738,955.088335043842,132.420900875165,-1.42525522453789,98.4098723757653,0.035249902595323,86.2952844666766,-0.270665121324504,52.9549074207051,0.060602307595037,17.5710794149962,0.045317442709461,Fake
Extract1006.bmp,66365.0817189055,11083.5763285452,1002.82174882193,66.050353823642,176.691983673469,114.304335291244,999.970914685268,80.0988341953304,0.818370806152409,131.806339074559,0.254271269327154,100.357856921954,-0.251309422799713,48.3179448143791,-0.126305351933987,40.5700016572911,0.175882049803443,Live
Extract1006.png,70119.0422517924,6038.50536406646,297.661608423342,105.084250373822,165.312326530612,510.688960579016,937.505553112155,152.499834445616,-1.24758689630277,99.7348314765032,0.506971224009777,87.011776258714,0.005735621662605,43.5181030460142,-0.037319805812484,15.3287632923292,0.01763755793685,Fake
Extract1007.bmp,65575.8687353272,8004.2451192316,523.003591255044,73.0151754020447,170.08933877551,158.630103345872,962.102393767829,137.575835984455,-12.5595970892915,175.171621045887,0.520263762156052,102.924498473278,-0.117699874765966,36.31100713909,0.09033380559496,27.2457304375464,-0.065280547150245,Live
Extract1007.png,66694.2211872084,6868.57055080049,385.120501316929,97.6360064369421,159.182326530612,423.217179929414,902.993079538966,147.012482063391,-2.32778658819646,134.069531463315,-2.09195946934594,110.550222013909,-0.46894158857342,42.9944350921333,-0.250871172006629,17.630227725212,-0.043990008702421,Fake
Extract1008.bmp,67559.595839368,7792.16003343516,495.655167238075,99.6796066713406,160.84707755102,397.519614713304,912.365134232211,170.501500236864,-2.13608435383753,147.727893769562,-3.30025975725372,125.946533010476,-0.398608413323884,49.0751069445007,0.15121294608364,17.2044996627846,-0.003105041285997,Live
Extract1008.png,71988.2357525806,5366.34328628659,235.082777683862,106.387641644637,170.254187755102,536.789327605277,965.331068078422,143.25516718111,-1.07094879938933,98.6615122520595,2.55856178020408,75.4567061346417,0.376244458852565,32.1884621664583,-0.139538285580767,12.5693273119485,-0.015883036466678,Fake
Extract1009.bmp,69150.372388527,9774.89006099877,779.987556772348,80.1678534342157,178.550489795918,178.002199039657,1009.02828820252,193.514325873922,-15.597409124282,178.154064238837,0.684272726262327,97.597048163324,0.46229077769539,49.3767287374937,0.184417711396834,31.4699109448467,0.296312053782096,Live
Extract1009.png,74509.1035725814,5610.7378464744,256.982687198859,102.81092144244,182.112302040816,490.831103426257,1032.09758333213,116.678946795345,-1.91626429672767,84.6728284840811,0.292519583785696,94.4484797031652,0.158943187275938,58.934028502626,0.071072371110464,18.4018021380134,0.048491741421917,Fake
Extract101.bmp,65044.7313436247,6054.15627845494,300.926176058747,93.7777721293121,156.103571428571,451.401323165447,885.652320956291,126.086247440273,1.74092965712207,90.8691421569414,-0.359162330829522,85.4415876911039,0.12074697514723,37.8831907581489,0.211476856341535,17.5169771315739,-0.095625253355551,Live
Extract101.png,72854.7219144452,3643.11580959903,108.345247364493,105.942732103162,173.5492,558.030656216304,983.882747415648,121.703973445949,-2.8016117796042,75.0696310731359,0.68456403802973,60.3908136956,0.154896163607141,24.5105613613462,0.00702984509217,10.2999429098264,0.04673721995176,Fake
Extract1010.bmp,66788.087195072,10354.1008913817,875.162491991106,81.44122398032,171.295779591837,120.118085324708,970.226337508686,114.913341267654,-0.080582038187353,172.185576185928,1.30820388193421,140.70883298758,-0.172167486174943,57.5927503861581,0.223865655468412,35.2542507772349,-0.015845449160298,Live
Extract1010.png,69579.1399164616,6282.57551951705,322.210246191305,102.139850243462,165.147289795918,453.278653370182,936.57645275599,221.963333622338,3.5296120612816,143.665129273939,0.687194508299463,81.5929743890528,-0.59207940138066,31.598963348397,0.00950260137777,13.8818428127839,0.020327054664129,Fake
Extract1011.bmp,78774.8846390808,8477.65401475144,586.698919133316,52.8823199971813,216.086302040816,194.409808392139,1222.02341942029,139.057393415427,1.18649209972575,76.7462852038027,-0.3693040232778,41.9877442168764,-0.027587195353644,28.5348729812592,0.091602489923271,20.6771040402384,0.053820418336464,Live
Extract1011.png,70465.9777149834,6000.40026116408,293.916761585126,94.7839723083297,172.844930612245,341.44296778496,979.916151062649,142.67267229934,-2.8872664365743,165.372588060909,-0.383376917384292,139.980176017528,-0.010206037838193,38.9770957166077,0.0724471804728,18.4684778599052,0.07923049586289,Fake
Extract1012.bmp,70041.0868307829,7286.84327724359,433.453754670286,99.5991414578741,169.169273469388,418.61965958785,959.220376554428,155.502196329696,-0.935836775624889,120.218184667376,-0.367766963371712,118.794629125528,-0.045753561993049,57.7758340304187,0.017623241404176,19.3306260764345,0.020015396245087,Live
Extract1012.png,69072.9196511557,4953.30199875559,200.28735257858,103.732091953069,162.328057142857,502.850147334644,920.702544194825,127.10641228361,-1.95472984366795,111.626839987088,-1.36050117295573,96.088647434487,0.124457764919869,35.1210087383595,0.00889007043939,14.8039971418612,0.016794925914998,Fake
Extract1013.bmp,74817.3487767252,7867.11288241551,505.236449834025,68.296650971593,200.182669387755,190.224404302121,1133.86413047553,152.240628328987,-1.68911026396808,158.287557381061,-0.507099889139649,65.3013539747644,0.044259197923574,34.5923389155919,-0.126184405461768,28.7248056772946,-0.098334267699319,Live
Extract1013.png,64950.0443166675,7207.2047771422,424.031026119684,97.6394431762535,152.605412244898,450.963042210951,865.959539813105,168.483546558688,-0.479699580131694,136.182368846959,0.549633258280171,77.1392840964707,-0.033893339528723,33.2741001535123,0.031003990279848,15.6663473747888,0.054586394949827,Fake
Extract1014.bmp,74035.4643023478,8264.99278353536,557.633516015442,80.3665579733042,192.955183673469,215.614678539636,1089.64727993575,155.121768823306,-0.578561655456163,187.086558871892,0.048440807522747,95.5432954023957,0.00710483834073,42.5599165974631,-0.114381446100548,31.2527461872465,-0.073276581051835,Live
Extract1014.png,70919.5196254184,5478.81436972081,245.040056309055,102.382371953594,169.620114285714,453.323156433421,961.760822373449,180.913443728882,5.85417918872848,137.547828792432,0.915909374899988,107.599853426468,0.140354445110463,36.5171610141801,-0.025751207779712,11.6513387678815,0.027148911169806,Fake
Extract1015.bmp,63200.0940056006,8948.17431156793,653.631212328198,82.904506403754,157.995763265306,209.714602477626,896.22556086064,113.432574935421,1.66560517941605,131.058688021093,1.77644926997967,152.352497640884,0.421249377795878,50.350451649923,-0.188508485402425,32.0886980242811,0.185432385470607,Live
Extract1015.png,70907.3918749571,5101.7663143328,212.47362878417,101.454785676744,170.332065306122,435.688280223191,965.76936294162,142.577088901977,-3.6282999261761,128.245066947872,0.155259719265988,129.958635186938,0.072703387806679,42.9428328951798,0.033244657423352,15.6871788143181,-0.057391320721186,Fake
Extract1016.bmp,69912.2609276052,8275.84949121852,559.099467765729,87.5580065518474,175.871036734694,300.874563120134,996.962538277314,136.400755756401,-0.790955474934409,103.862155121182,0.638357825158477,140.3423972528,-0.04440078867659,56.5965890611085,0.226998236093984,25.6053853419387,0.031465161372805,Live
Extract1016.png,68814.3133627759,6437.30888000467,338.277107074179,100.638721695834,164.146571428571,475.067663379061,930.941884021057,115.017144890688,0.720202872238919,97.1774618737028,-0.272740926139433,101.836064013901,0.013314655505552,48.4299200996096,0.018530636895514,19.4665112246993,-0.034547912895916,Fake
Extract1017.bmp,70088.8653271376,11784.0795378424,1133.58800452406,76.9233940350971,184.056253061224,110.782572593515,1041.29970830278,96.525315127334,-0.627153854006332,140.215456423444,-0.73408057552625,132.620452549321,-0.235089418541178,61.6141710927383,-0.08157562864167,41.679719554948,0.005514367380798,Live
Extract1017.png,70507.2588957506,6046.8119844245,298.481103469222,102.927387756154,168.194979591837,462.752289691117,953.737980973567,159.154745682246,-1.00007356943443,135.657192170928,0.934517679615742,105.912852898886,0.194785067216356,42.3956118917787,-0.087428322641969,14.458237665183,-0.022058490325456,Fake
Extract1018.bmp,69916.4384836919,11836.8349822759,1143.76050936841,75.2829402313752,184.247542857143,182.892765204581,1043.55357075517,130.948984677024,-1.39697029045064,125.491573106642,-2.40597469494884,106.421594396902,-0.361678439588509,60.8581104934845,0.083319063211249,39.0300514783483,0.068087737282504,Live
Extract1018.png,69809.0340981281,4924.09455424936,197.932303503577,104.082794048851,164.029542857143,514.138531210155,930.282943977453,114.725269231809,1.77350931708119,90.0385321179953,-1.64016205269637,93.1771489117787,0.418402811420758,43.4528394014736,0.067062252161062,13.5997522826494,-0.091869976190655,Fake
Extract1019.bmp,57565.4647368907,8217.42984747937,551.233904475469,71.860506338231,145.201028571429,176.079621419378,824.278555979819,130.709938676562,-4.48293976589537,149.43070210644,-0.521166463086706,110.892654937525,-0.197550032183785,42.3270387621598,0.058046573439911,25.4637392593045,-0.015882911795199,Live
Extract1019.png,74196.4376800324,5548.01037347504,251.268727381116,100.088877272422,182.416106122449,458.898892801236,1033.80911737338,101.690120938036,-3.16880878526743,69.813780553696,-1.21893317990282,102.550679939597,-0.206608233216657,72.9498344842443,-0.064597175006299,17.503626924907,0.103943854202409,Fake
Extract102.bmp,70468.0083186885,7217.02538235879,425.187390772336,97.8196935415487,171.648751020408,281.999730836634,973.186389911883,115.438805155984,3.57895591845184,116.67266516332,1.38217504171282,175.050967896301,-0.589353045820826,83.6590245517821,-0.027970195719134,22.2538884101253,-0.029388234625126,Live
Extract102.png,70195.019293227,4970.56494321907,201.685843712314,106.314089007648,164.520326530612,555.474813713543,933.046389689137,134.097545057263,0.222609623984327,80.7418918496014,-2.35372632567073,53.0015072356604,-0.178449632741455,30.9378802182175,0.098136241578325,13.3567172332029,-0.008680264115506,Fake
Extract1020.bmp,69337.0945168565,8535.56572967018,594.741896534859,82.9272474863263,177.583053061224,128.78457392911,1005.83113004648,103.372667117615,-0.890647944880619,205.629346597434,0.885723226187212,133.19431575544,-0.154368557872825,51.5722420932853,0.06068046038535,31.7562550676172,0.10145623600981,Live
Extract1020.png,72267.6217968741,5061.87257068617,209.163705484612,102.915750308088,174.100751020408,468.233743493725,986.98901392677,139.588553332755,2.33110323905214,107.189308560011,1.44163792318687,118.253626000222,-0.387306768744731,46.7264654435729,-0.066672625966536,14.8938685470691,-0.030034637272024,Fake
Extract1021.bmp,64183.6144398064,8133.61735496268,540.046785934286,89.5885693205033,155.930408163265,288.094940784897,884.681396057673,127.324021447276,-2.75738896818872,146.878331165365,0.42504324378315,144.263666931883,0.501989919735735,50.6701317427373,0.053288254724539,26.7849895126305,0.118857286698739,Live
Extract1021.png,71026.7870245584,4154.51498534555,140.897916436414,104.702437912502,167.706489795918,516.416702021462,950.986065669488,117.592631248781,0.287995688171303,97.7939043297094,0.097912071804911,100.75594446171,-0.040639148035824,31.9862604584817,-0.057243174662778,11.4582526953551,-0.055856114434798,Fake
Extract1022.bmp,69264.5273672159,6327.02771563152,326.785956851996,94.5460458541616,169.279469387755,395.049890749743,959.844139419039,116.715118704019,0.638137850429723,120.295799670593,0.386874806167732,125.069887827442,0.170775036526958,48.4640271581772,0.060844102868406,19.7071672271047,-0.173085851611877,Live
Extract1022.png,69376.3027246231,6559.05270432946,351.193243903442,98.0102985350797,167.564408163265,386.186886889027,950.174856871912,172.524553454601,0.87624610950322,149.479814148015,-0.438223637309268,124.072941315614,0.293348445887297,45.5421227392914,-0.043444294338156,18.9419476799689,-0.122562559013997,Fake
Extract1023.bmp,67619.7567123657,6673.89729274723,363.599225095011,101.850807728359,159.190514285714,413.013798704296,903.032817294031,146.843934699528,2.20432496163051,172.834248386375,-11.0877325172582,118.603640593003,-0.143310607040179,50.441449640253,0.01712478984446,14.6835794653892,0.031073498668841,Live
Extract1023.png,72756.5195287221,5177.902819703,218.8626743697,104.680414917327,174.627959183673,502.319775592274,989.96072839793,112.364468777677,0.248262345435868,77.8224048095271,2.54147682059604,103.368059542151,-0.191002201343485,57.7225031727436,0.030299840183964,15.4586689529356,-0.042604860173347,Fake
Extract1024.bmp,70759.963465682,8634.59210487207,608.621884224646,89.1248404101452,178.107159183673,243.953518991724,1009.54890208414,151.106479834794,-2.66071104177776,154.690452008958,-0.237267925498523,148.528797685393,0.000858064812551,53.2980775711964,0.17533061289371,28.8096797830601,-0.088476362294432,Live
Extract1024.png,68669.6571571969,5467.1585824252,243.998554819473,101.526307266096,162.661404081633,470.616322369316,922.579630006483,129.189680361013,-6.20036392893419,122.153313574917,-1.04780800643744,108.079226018256,0.190924975944415,38.0656103815638,0.073544747053094,14.7976784245565,-0.08643326821405,Fake
Extract1025.bmp,69368.4967130288,7056.99078503244,406.539746449247,102.256090042177,164.895020408163,427.073768975119,935.155930067223,152.357372600857,-1.54120264137458,116.821275618523,1.4396925880514,130.771120401649,-0.264246372183141,56.9314501859038,0.054972657417175,21.5911915436012,-0.165871536356296,Live
Extract1025.png,71840.2497005211,5318.99209297942,230.952464368797,102.45123098249,172.858734693878,445.65705412208,979.996396742354,118.829485537449,2.32834574449432,101.464178050701,1.81924639573997,137.568754949993,-0.053341153767592,53.6220637738093,-0.082850227903372,15.2357399204381,-0.012085420916141,Fake
Extract1026.bmp,60542.553712869,9101.64527650803,676.244463178621,80.2879113227421,150.67826122449,226.109681420091,855.113863481527,139.265234489482,4.65749769067963,160.861582143915,1.89190070780649,118.582501477336,0.122174164214352,46.293595921442,-0.273186724668592,27.0301566614468,0.185628115778797,Live
Extract1026.png,68631.3610797584,6185.58057478239,312.338016711227,97.6609543774631,165.186302040816,384.049077780969,936.796117021938,164.11756995145,1.98041808012043,141.816749038773,-4.40804393602881,130.995468986402,-0.094939682216128,45.6735798777434,-0.021288898975713,18.356572871477,0.131566024452971,Fake
Extract1027.bmp,61752.3049595917,9537.3432491923,742.538091860521,68.1412829106808,160.927240816327,174.486782518961,912.814245271851,139.163707685598,13.513818518432,139.118619251633,0.19636301377651,85.9524942656278,-0.249744053048441,41.8829553509045,0.074804996989497,32.8317875807101,-0.104590256849301,Live
Extract1027.png,71700.1553938325,5275.78989536281,227.215992000101,107.962042294334,168.391526530612,524.858845133826,954.843323662164,126.046001998391,-0.33330795026375,100.19770287212,-2.75511753734714,105.287186532091,-0.370516816064992,42.0554802876055,-0.032168896828124,12.9643817032904,-0.036983465726199,Fake
Extract1028.bmp,68718.4193672712,10967.653339314,981.954447113182,69.132596879909,181.923657142857,240.20985789048,1029.10824503107,121.671544994232,3.93758816344261,108.089404792169,-1.83907280963083,77.1491858327818,-0.027834249426368,43.3171379185155,-0.218481477043193,33.4010052456467,-0.029651787454724,Live
Extract1028.png,69491.7806144713,4980.76871880088,214.788372555717,113.051993368975,164.095203463203,581.662945582862,930.761517278174,147.661963288831,0.89616880410545,100.075710440728,0.215732475114252,66.1298841764026,0.193771512801522,32.6215550941756,0.025261982672585,11.8980356240096,0.027324959497375,Fake
Extract1029.bmp,73963.6626262425,10890.5616796323,968.198642431641,73.4638197080993,196.655346938776,179.465334167831,1111.51918430596,135.994009365345,0.812815773219977,138.588332126743,-0.469068100053809,100.657405256778,0.225877059180836,52.8245381065671,0.215011039720824,36.291542867589,-0.157331021366811,Live
Extract1029.png,69071.363088277,5572.74121485451,269.695567935199,107.104526935965,166.637724706904,515.695562555675,945.072932095736,136.455140108874,-0.839503843446043,117.0353688879,0.343483385306678,99.0077428177903,-0.054867349397457,38.1530935024677,-0.121514519409026,15.7722519653832,0.00999557029533,Fake
Extract103.bmp,58850.6369318225,8819.44436180632,634.959990620386,61.5218291456867,154.670448979592,147.719455951333,877.535093984464,113.612888534207,8.8243585705853,127.733569750929,-0.502908256878093,85.614007138884,-0.122210779101326,38.6779051124584,-0.010473021432113,29.107429993,0.0410726164061,Live
Extract103.png,70228.6535257978,4811.89122648731,189.01467082078,107.079553292907,163.563126530612,552.331409377005,927.656760917674,124.558413727164,-1.62593725970049,79.2951436015062,-3.20831976286757,68.7939291626884,0.277384575435405,37.8272088169016,0.021646671837508,13.7902594423167,-0.080350157590543,Fake
Extract1030.bmp,74864.890582365,9330.63306727674,710.699701519659,70.0500979147435,199.903012244898,148.580328584427,1132.30236495929,98.880145305555,-1.4302613951541,159.924552953547,-0.089472317058053,97.5873420148906,0.287115030484378,43.6954088148325,0.015663603425593,36.0617289338098,0.125872162245634,Live
Extract1030.png,68516.3566317875,5387.64798795916,236.953068099268,100.169139999929,162.939967346939,432.963402715309,924.148022536871,110.269892000582,3.296326738806,99.9324005531286,2.80416929203211,137.523071140587,0.108162296827154,52.4194177161215,0.004081295010934,15.8589924783966,0.01082724433558,Fake
Extract1031.bmp,66601.4742199116,7176.47692051732,420.423028495654,97.1756713537515,158.437869387755,399.80633506848,898.798681887659,167.502210433544,1.30786484095735,158.003614746066,2.1863448500519,102.306543118011,-0.167313189633,46.739657146371,-0.0724786078994,18.2554277485738,0.010908044666442,Live
Extract1031.png,69747.4598955474,6582.03911870674,353.659093552538,105.951392244043,163.192555102041,491.99494899112,925.570196852051,127.986824891881,1.17260484794049,92.3198260447818,2.34478323946964,110.790881664407,0.448478677834505,60.4750736566718,-0.04362618610908,18.2127488309826,-0.077776089907353,Fake
Extract1032.bmp,71915.1381044338,12658.3699100907,1308.03533698522,72.4210366174481,191.788546938776,152.078823942107,1086.43138931193,147.491190837568,7.03683492234123,138.425744012741,-0.070180243921082,95.3692371072817,-0.10310872945337,55.0220719544626,-0.244200626819384,38.8426353936471,-0.326457126217448,Live
Extract1032.png,72322.7712914767,4473.19543354439,163.342672544346,106.04318215044,171.378979591837,519.995991251415,971.664413677305,125.529388855502,0.909917665875201,78.2338955217214,-2.1760486600262,95.867932392796,-0.041107597722505,52.0989674137437,-0.081255544148824,12.7192562585787,-0.055694513773072,Fake
Extract1033.bmp,59130.6596512802,7848.11108627206,502.798756101766,77.9640743093885,145.700587755102,255.783484967221,827.080825113302,117.022707059969,-2.47327869206619,121.591257690852,0.507218806382511,126.16325744353,0.052190685762052,41.1776411375696,-0.005722362076971,24.8028675893476,0.07906889520116,Live
Extract1033.png,70840.2639907948,6025.32211921943,296.363319513101,102.185216850827,169.843208163265,483.619597756728,963.015866570052,130.378971761659,0.998745104288583,106.314344978676,0.59242835192551,97.3163235188642,0.042402195049398,47.9459417144638,0.016139335547225,16.1547254524191,0.011623704739798,Fake
Extract1034.bmp,66979.5573367991,4246.45393507047,147.203028756535,94.386597005077,160.996546938776,457.366407313179,913.205510664544,123.656605985058,-2.05445265154761,122.142480393966,1.14817526116969,77.1648967045339,-0.027828238809023,24.0834271516659,-0.015451135019511,12.4351324521534,0.012754909371872,Live
Extract1034.png,71533.7639880468,5080.4482777029,210.701671040117,105.834382641931,168.918097959184,528.620192995923,957.808263798929,158.229311862313,3.92682624571459,109.375327003937,2.22120893973932,72.1536137391383,0.099309983182298,28.5793043789563,-0.026891303496999,11.8387390450264,-0.018526361576322,Fake
Extract1035.bmp,63379.9153088359,9291.76212798368,704.790558718626,84.8015969623214,156.707771428571,228.369744991725,889.086431716878,132.431783235584,3.91324775643452,116.57054369504,0.135196655040645,147.931045168531,-0.391504737767318,60.9909825255516,-0.03232775999777,32.5272672696108,-0.239366570885747,Live
Extract1035.png,70357.3704910561,5766.09844725415,271.411357578994,102.782553639085,167.721714285714,457.194200599857,951.071134422394,145.371366321779,0.709871982584843,138.735092837902,0.42287455106158,110.172680367124,-0.260337696367554,45.9624543151523,0.004839675433197,15.5238987516347,0.008726435733156,Fake
Extract1036.bmp,69418.9284156855,5972.5281466067,291.192591526606,92.5997781035411,170.933167346939,309.465446587296,969.155287003452,185.072879729656,-8.08291938820855,164.588407565081,0.173910766694684,134.946808034366,-0.257366306985159,39.5536346062568,-0.067344613455622,17.6795465715785,0.14741443220643,Live
Extract1036.png,71819.2815131183,4942.08133679105,199.380962771089,104.466432867333,170.715567346939,469.123637201326,967.929028369227,126.886860801568,2.21233586813169,159.549300610844,-0.134446984279812,109.090901540101,0.134114787464494,38.0649953087811,-0.137267246602123,13.0215913254041,0.013101196504141,Fake
Extract1037.bmp,68427.6123311686,9482.31498548715,733.99426517546,91.6601761629935,169.604195918367,414.385935344408,961.635295314616,132.928361346869,0.362186324627236,112.704614517937,-0.653796141801268,87.4277953403475,0.078766955888076,41.1908426096985,0.341620050252433,24.9765312953988,0.161914012516805,Live
Extract1037.png,70480.9447377875,5482.35803371068,245.357139671772,98.2426630836946,171.129485714286,435.881988811594,970.260417492707,110.450601555641,-1.58139380705444,80.2677267651992,2.18598320189849,115.267892853721,-0.109449649524127,66.7570396121364,-0.038337858537415,17.6090831496537,-0.069419027115289,Fake
Extract1038.bmp,75127.5347348085,7982.84046353345,520.210137683486,68.356392330066,200.728881632653,182.336333001231,1134.83867574651,179.921163845731,0.098528466500092,146.434564402764,-0.043672573443165,66.3652002422742,0.053052683122948,34.9024892461524,-0.159815158323304,29.1321359885884,0.327321641584825,Live
Extract1038.png,70183.1396685268,5410.45888551271,238.963798790395,103.432049867813,166.58627755102,491.95361241531,944.678328002096,141.794936883525,-2.0618586111411,108.460107908024,2.67061815901424,98.376228140205,-0.033229615517257,42.2754624612084,0.091877843711066,14.7852522239703,-0.005344364741327,Fake
Extract1039.bmp,70002.5692174074,5628.30314122583,258.594255098224,103.277604180696,165.585959183673,474.297815667193,939.046446621612,141.588972219742,-0.133577743216596,123.331802914987,-1.04285006827531,107.334682644877,-0.114516106621838,45.3135588148256,-0.083737502165903,14.3572427017872,0.066417871968981,Live
Extract1039.png,66780.4187457471,6759.12803994926,372.945402942272,98.3291561559725,158.513273469388,402.703190484999,899.223656270889,122.108355414684,0.550312849305684,127.842994994436,-0.062487687318965,138.912996586842,-0.485266079948595,43.2480569863123,0.048849987893082,22.1743936121248,0.119076601882511,Fake
Extract104.bmp,77441.584678839,6646.34039600209,360.602780894115,76.2724415810125,204.382604081633,150.41398616233,1157.39669259051,197.535570053262,4.26573378315359,198.84998368282,-0.165060916121773,84.8607042993659,0.173342595188598,31.518925381857,0.023099792439286,23.0363761635059,-0.068886010994006,Live
Extract104.png,71315.0364854902,4465.04580863485,162.748033250674,108.458886635877,166.336693877551,564.500920658077,943.273505572176,139.718315139624,0.920873263228632,88.134101472924,-2.40690182443149,58.412194146065,0.278728787371607,28.8787947706801,0.019154271520738,10.9322321056343,-0.030207780838158,Fake
Extract1040.bmp,66272.1637707009,8496.38292810496,589.294064171376,81.2096262138362,168.584840816327,167.207172897679,955.572684791658,122.421585778461,-6.23962662562018,182.709295173522,-0.098556587903458,132.63859954537,0.347260503892824,45.1247342989308,0.01099295391326,30.6622002731102,0.135739427282828,Live
